Data information of 192.168.250.1
Time,Sent Data, Total Data
2020-02-25 04:08:00,120,1.04824e+06
2020-02-25 04:08:03,1062,1.0493e+06
2020-02-25 04:08:03,793,1.0501e+06
2020-02-25 04:08:03,1076,1.05117e+06
2020-02-25 04:08:03,880,1.05205e+06
2020-02-25 04:08:07,626,1.05268e+06
2020-02-25 04:08:07,440,1.05312e+06
2020-02-25 04:08:07,440,1.05356e+06
2020-02-25 04:08:07,516,1.05408e+06
2020-02-25 04:08:08,778,1.05485e+06
2020-02-25 04:08:11,152,1.05501e+06
2020-02-25 04:08:17,1060,1.05607e+06
2020-02-25 04:08:17,120,1.05619e+06
2020-02-25 04:08:18,322,1.05651e+06
2020-02-25 04:08:18,124,1.05663e+06
2020-02-25 04:08:18,140,1.05677e+06
2020-02-25 04:08:20,124,1.0569e+06
2020-02-25 04:08:20,108,1.057e+06
2020-02-25 04:08:20,318,1.05732e+06
2020-02-25 04:08:22,114,1.05744e+06
2020-02-25 04:08:22,98,1.05753e+06
2020-02-25 04:08:22,318,1.05785e+06
2020-02-25 04:08:33,384,1.05824e+06
2020-02-25 04:08:35,476,1.05871e+06
2020-02-25 04:08:43,152,1.05886e+06
2020-02-25 04:08:45,1074,1.05994e+06
2020-02-25 04:08:45,815,1.06075e+06
2020-02-25 04:08:47,995,1.06175e+06
2020-02-25 04:08:49,322,1.06207e+06
2020-02-25 04:08:49,124,1.06219e+06
2020-02-25 04:08:49,140,1.06233e+06
2020-02-25 04:08:58,510,1.06284e+06
2020-02-25 04:08:58,442,1.06329e+06
2020-02-25 04:09:00,440,1.06373e+06
2020-02-25 04:09:02,1038,1.06476e+06
2020-02-25 04:09:03,1036,1.0658e+06
2020-02-25 04:09:05,384,1.06618e+06
2020-02-25 04:09:07,624,1.06681e+06
2020-02-25 04:09:08,318,1.06713e+06
2020-02-25 04:09:08,400,1.06753e+06
2020-02-25 04:09:09,468,1.06799e+06
2020-02-25 04:09:09,318,1.06831e+06
2020-02-25 04:09:10,306,1.06862e+06
2020-02-25 04:09:11,586,1.0692e+06
2020-02-25 04:09:14,798,1.07e+06
2020-02-25 04:09:15,660,1.07066e+06
2020-02-25 04:09:16,152,1.07081e+06
2020-02-25 04:09:16,1038,1.07185e+06
2020-02-25 04:09:18,746,1.0726e+06
2020-02-25 04:09:18,746,1.07334e+06
2020-02-25 04:09:21,322,1.07367e+06
2020-02-25 04:09:21,124,1.07379e+06
2020-02-25 04:09:21,140,1.07393e+06
2020-02-25 04:09:26,116,1.07405e+06
2020-02-25 04:09:26,502,1.07455e+06
2020-02-25 04:09:31,440,1.07499e+06
2020-02-25 04:09:31,440,1.07543e+06
2020-02-25 04:09:31,586,1.07601e+06
2020-02-25 04:09:33,440,1.07645e+06
2020-02-25 04:09:33,642,1.0771e+06
2020-02-25 04:09:38,1036,1.07813e+06
2020-02-25 04:09:39,1060,1.07919e+06
2020-02-25 04:09:39,120,1.07931e+06
2020-02-25 04:09:40,348,1.07966e+06
2020-02-25 04:09:44,1052,1.08071e+06
2020-02-25 04:09:44,120,1.08083e+06
2020-02-25 04:09:47,995,1.08183e+06
2020-02-25 04:09:47,428,1.08225e+06
2020-02-25 04:09:48,152,1.08241e+06
2020-02-25 04:09:49,682,1.08309e+06
2020-02-25 04:09:50,1066,1.08415e+06
2020-02-25 04:09:50,763,1.08492e+06
2020-02-25 04:09:50,1080,1.086e+06
2020-02-25 04:09:50,802,1.0868e+06
2020-02-25 04:09:50,616,1.08742e+06
2020-02-25 04:09:50,1080,1.0885e+06
2020-02-25 04:09:50,802,1.0893e+06
2020-02-25 04:09:50,1080,1.09038e+06
2020-02-25 04:09:50,802,1.09118e+06
2020-02-25 04:09:50,508,1.09169e+06
2020-02-25 04:09:50,800,1.09249e+06
2020-02-25 04:09:51,1080,1.09357e+06
2020-02-25 04:09:51,802,1.09437e+06
2020-02-25 04:09:51,1054,1.09542e+06
2020-02-25 04:09:51,805,1.09623e+06
2020-02-25 04:09:51,1584,1.09781e+06
2020-02-25 04:09:51,742,1.09855e+06
2020-02-25 04:09:51,626,1.09918e+06
2020-02-25 04:09:51,1060,1.10024e+06
2020-02-25 04:09:51,840,1.10108e+06
2020-02-25 04:09:51,1072,1.10215e+06
2020-02-25 04:09:51,798,1.10295e+06
2020-02-25 04:09:52,322,1.10327e+06
2020-02-25 04:09:52,124,1.1034e+06
2020-02-25 04:09:52,140,1.10354e+06
2020-02-25 04:09:53,1062,1.1046e+06
2020-02-25 04:09:53,120,1.10472e+06
2020-02-25 04:09:55,1038,1.10576e+06
2020-02-25 04:09:55,606,1.10636e+06
2020-02-25 04:09:55,580,1.10694e+06
2020-02-25 04:09:56,470,1.10741e+06
2020-02-25 04:09:57,384,1.1078e+06
2020-02-25 04:09:57,384,1.10818e+06
2020-02-25 04:09:57,534,1.10871e+06
2020-02-25 04:09:57,588,1.1093e+06
2020-02-25 04:09:57,586,1.10989e+06
2020-02-25 04:09:57,754,1.11064e+06
2020-02-25 04:09:57,486,1.11113e+06
2020-02-25 04:09:57,324,1.11145e+06
2020-02-25 04:09:57,560,1.11201e+06
2020-02-25 04:09:57,1060,1.11307e+06
2020-02-25 04:09:57,120,1.11319e+06
2020-02-25 04:09:57,1070,1.11426e+06
2020-02-25 04:09:57,120,1.11438e+06
2020-02-25 04:09:59,1074,1.11546e+06
2020-02-25 04:09:59,616,1.11607e+06
2020-02-25 04:09:59,602,1.11667e+06
2020-02-25 04:09:59,584,1.11726e+06
2020-02-25 04:10:04,454,1.11771e+06
2020-02-25 04:10:08,144,1.11786e+06
2020-02-25 04:10:10,1066,1.11892e+06
2020-02-25 04:10:10,120,1.11904e+06
2020-02-25 04:10:10,1052,1.12009e+06
2020-02-25 04:10:10,120,1.12021e+06
2020-02-25 04:10:20,600,1.12081e+06
2020-02-25 04:10:20,152,1.12097e+06
2020-02-25 04:10:24,322,1.12129e+06
2020-02-25 04:10:24,124,1.12141e+06
2020-02-25 04:10:24,140,1.12155e+06
2020-02-25 04:10:32,1066,1.12262e+06
2020-02-25 04:10:32,795,1.12341e+06
2020-02-25 04:10:33,456,1.12387e+06
2020-02-25 04:10:34,1064,1.12493e+06
2020-02-25 04:10:34,842,1.12578e+06
2020-02-25 04:10:44,693,1.12647e+06
2020-02-25 04:10:47,1062,1.12753e+06
2020-02-25 04:10:47,120,1.12765e+06
2020-02-25 04:10:47,995,1.12865e+06
2020-02-25 04:10:47,1054,1.1297e+06
2020-02-25 04:10:47,120,1.12982e+06
2020-02-25 04:10:48,1052,1.13087e+06
2020-02-25 04:10:48,120,1.13099e+06
2020-02-25 04:10:48,936,1.13193e+06
2020-02-25 04:10:49,1072,1.133e+06
2020-02-25 04:10:49,798,1.1338e+06
2020-02-25 04:10:50,1062,1.13486e+06
2020-02-25 04:10:50,809,1.13567e+06
2020-02-25 04:10:50,740,1.13641e+06
2020-02-25 04:10:50,1054,1.13746e+06
2020-02-25 04:10:50,757,1.13822e+06
2020-02-25 04:10:50,998,1.13922e+06
2020-02-25 04:10:51,936,1.14015e+06
2020-02-25 04:10:52,152,1.14031e+06
2020-02-25 04:10:55,322,1.14063e+06
2020-02-25 04:10:55,124,1.14075e+06
2020-02-25 04:10:55,140,1.14089e+06
2020-02-25 04:11:01,124,1.14102e+06
2020-02-25 04:11:01,108,1.14112e+06
2020-02-25 04:11:01,318,1.14144e+06
2020-02-25 04:11:02,114,1.14156e+06
2020-02-25 04:11:02,98,1.14165e+06
2020-02-25 04:11:02,318,1.14197e+06
2020-02-25 04:11:03,232,1.1422e+06
2020-02-25 04:11:05,676,1.14288e+06
2020-02-25 04:11:05,676,1.14356e+06
2020-02-25 04:11:05,794,1.14435e+06
2020-02-25 04:11:05,2660,1.14701e+06
2020-02-25 04:11:05,1605,1.14861e+06
2020-02-25 04:11:05,888,1.1495e+06
2020-02-25 04:11:05,888,1.15039e+06
2020-02-25 04:11:05,174,1.15056e+06
2020-02-25 04:11:05,1050,1.15161e+06
2020-02-25 04:11:05,1146,1.15276e+06
2020-02-25 04:11:05,1332,1.15409e+06
2020-02-25 04:11:05,824,1.15492e+06
2020-02-25 04:11:05,596,1.15551e+06
2020-02-25 04:11:05,596,1.15611e+06
2020-02-25 04:11:05,824,1.15693e+06
2020-02-25 04:11:05,700,1.15763e+06
2020-02-25 04:11:05,700,1.15833e+06
2020-02-25 04:11:05,772,1.1591e+06
2020-02-25 04:11:05,772,1.15988e+06
2020-02-25 04:11:05,888,1.16076e+06
2020-02-25 04:11:05,888,1.16165e+06
2020-02-25 04:11:05,888,1.16254e+06
2020-02-25 04:11:05,888,1.16343e+06
2020-02-25 04:11:05,1101,1.16453e+06
2020-02-25 04:11:05,888,1.16542e+06
2020-02-25 04:11:05,888,1.16631e+06
2020-02-25 04:11:05,888,1.16719e+06
2020-02-25 04:11:05,888,1.16808e+06
2020-02-25 04:11:06,734,1.16882e+06
2020-02-25 04:11:06,734,1.16955e+06
2020-02-25 04:11:06,1326,1.17088e+06
2020-02-25 04:11:06,582,1.17146e+06
2020-02-25 04:11:06,884,1.17234e+06
2020-02-25 04:11:06,422,1.17276e+06
2020-02-25 04:11:06,884,1.17365e+06
2020-02-25 04:11:06,1137,1.17478e+06
2020-02-25 04:11:06,768,1.17555e+06
2020-02-25 04:11:06,768,1.17632e+06
2020-02-25 04:11:06,700,1.17702e+06
2020-02-25 04:11:06,700,1.17772e+06
2020-02-25 04:11:06,764,1.17848e+06
2020-02-25 04:11:06,764,1.17925e+06
2020-02-25 04:11:06,676,1.17992e+06
2020-02-25 04:11:06,676,1.1806e+06
2020-02-25 04:11:06,888,1.18149e+06
2020-02-25 04:11:06,888,1.18238e+06
2020-02-25 04:11:06,824,1.1832e+06
2020-02-25 04:11:06,596,1.1838e+06
2020-02-25 04:11:06,824,1.18462e+06
2020-02-25 04:11:06,1608,1.18623e+06
2020-02-25 04:11:06,700,1.18693e+06
2020-02-25 04:11:06,700,1.18763e+06
2020-02-25 04:11:06,884,1.18851e+06
2020-02-25 04:11:06,884,1.1894e+06
2020-02-25 04:11:06,772,1.19017e+06
2020-02-25 04:11:06,862,1.19103e+06
2020-02-25 04:11:06,772,1.1918e+06
2020-02-25 04:11:06,1080,1.19288e+06
2020-02-25 04:11:06,1590,1.19447e+06
2020-02-25 04:11:06,824,1.1953e+06
2020-02-25 04:11:06,1076,1.19637e+06
2020-02-25 04:11:06,768,1.19714e+06
2020-02-25 04:11:06,598,1.19774e+06
2020-02-25 04:11:06,468,1.19821e+06
2020-02-25 04:11:06,452,1.19866e+06
2020-02-25 04:11:06,122,1.19878e+06
2020-02-25 04:11:06,460,1.19924e+06
2020-02-25 04:11:06,126,1.19937e+06
2020-02-25 04:11:06,134,1.1995e+06
2020-02-25 04:11:06,582,1.20008e+06
2020-02-25 04:11:06,879,1.20096e+06
2020-02-25 04:11:06,844,1.20181e+06
2020-02-25 04:11:06,458,1.20226e+06
2020-02-25 04:11:06,558,1.20282e+06
2020-02-25 04:11:06,452,1.20327e+06
2020-02-25 04:11:06,458,1.20373e+06
2020-02-25 04:11:06,898,1.20463e+06
2020-02-25 04:11:06,636,1.20527e+06
2020-02-25 04:11:06,556,1.20582e+06
2020-02-25 04:11:06,458,1.20628e+06
2020-02-25 04:11:06,700,1.20698e+06
2020-02-25 04:11:06,460,1.20744e+06
2020-02-25 04:11:06,837,1.20828e+06
2020-02-25 04:11:06,960,1.20924e+06
2020-02-25 04:11:06,1023,1.21026e+06
2020-02-25 04:11:06,618,1.21088e+06
2020-02-25 04:11:06,638,1.21152e+06
2020-02-25 04:11:07,927,1.21244e+06
2020-02-25 04:11:07,674,1.21312e+06
2020-02-25 04:11:07,1064,1.21418e+06
2020-02-25 04:11:07,810,1.21499e+06
2020-02-25 04:11:07,386,1.21538e+06
2020-02-25 04:11:07,738,1.21611e+06
2020-02-25 04:11:07,578,1.21669e+06
2020-02-25 04:11:07,1058,1.21775e+06
2020-02-25 04:11:07,807,1.21856e+06
2020-02-25 04:11:07,562,1.21912e+06
2020-02-25 04:11:07,1080,1.2202e+06
2020-02-25 04:11:07,786,1.22099e+06
2020-02-25 04:11:07,384,1.22137e+06
2020-02-25 04:11:07,580,1.22195e+06
2020-02-25 04:11:07,338,1.22229e+06
2020-02-25 04:11:07,1060,1.22335e+06
2020-02-25 04:11:07,808,1.22416e+06
2020-02-25 04:11:07,582,1.22474e+06
2020-02-25 04:11:07,456,1.22519e+06
2020-02-25 04:11:07,578,1.22577e+06
2020-02-25 04:11:07,134,1.22591e+06
2020-02-25 04:11:07,134,1.22604e+06
2020-02-25 04:11:07,126,1.22617e+06
2020-02-25 04:11:07,852,1.22702e+06
2020-02-25 04:11:07,1590,1.22861e+06
2020-02-25 04:11:08,808,1.22942e+06
2020-02-25 04:11:08,820,1.23024e+06
2020-02-25 04:11:08,458,1.23069e+06
2020-02-25 04:11:08,458,1.23115e+06
2020-02-25 04:11:08,460,1.23161e+06
2020-02-25 04:11:08,460,1.23207e+06
2020-02-25 04:11:08,438,1.23251e+06
2020-02-25 04:11:08,690,1.2332e+06
2020-02-25 04:11:08,1062,1.23426e+06
2020-02-25 04:11:08,793,1.23505e+06
2020-02-25 04:11:08,458,1.23551e+06
2020-02-25 04:11:08,654,1.23617e+06
2020-02-25 04:11:08,1070,1.23724e+06
2020-02-25 04:11:08,797,1.23803e+06
2020-02-25 04:11:08,566,1.2386e+06
2020-02-25 04:11:08,556,1.23916e+06
2020-02-25 04:11:08,556,1.23971e+06
2020-02-25 04:11:08,454,1.24017e+06
2020-02-25 04:11:08,556,1.24072e+06
2020-02-25 04:11:08,662,1.24138e+06
2020-02-25 04:11:08,1182,1.24257e+06
2020-02-25 04:11:08,1066,1.24363e+06
2020-02-25 04:11:08,779,1.24441e+06
2020-02-25 04:11:08,582,1.24499e+06
2020-02-25 04:11:08,422,1.24541e+06
2020-02-25 04:11:09,1064,1.24648e+06
2020-02-25 04:11:09,794,1.24727e+06
2020-02-25 04:11:09,1107,1.24838e+06
2020-02-25 04:11:09,802,1.24918e+06
2020-02-25 04:11:09,950,1.25013e+06
2020-02-25 04:11:09,1066,1.2512e+06
2020-02-25 04:11:09,763,1.25196e+06
2020-02-25 04:11:09,1054,1.25301e+06
2020-02-25 04:11:09,757,1.25377e+06
2020-02-25 04:11:10,116,1.25389e+06
2020-02-25 04:11:10,564,1.25445e+06
2020-02-25 04:11:10,676,1.25513e+06
2020-02-25 04:11:11,460,1.25559e+06
2020-02-25 04:11:11,460,1.25605e+06
2020-02-25 04:11:11,460,1.25651e+06
2020-02-25 04:11:11,130,1.25664e+06
2020-02-25 04:11:11,132,1.25677e+06
2020-02-25 04:11:11,122,1.25689e+06
2020-02-25 04:11:11,460,1.25735e+06
2020-02-25 04:11:11,528,1.25788e+06
2020-02-25 04:11:11,690,1.25857e+06
2020-02-25 04:11:11,458,1.25903e+06
2020-02-25 04:11:11,458,1.25949e+06
2020-02-25 04:11:11,458,1.25994e+06
2020-02-25 04:11:11,458,1.2604e+06
2020-02-25 04:11:11,458,1.26086e+06
2020-02-25 04:11:11,458,1.26132e+06
2020-02-25 04:11:11,458,1.26178e+06
2020-02-25 04:11:11,458,1.26223e+06
2020-02-25 04:11:11,458,1.26269e+06
2020-02-25 04:11:11,458,1.26315e+06
2020-02-25 04:11:12,458,1.26361e+06
2020-02-25 04:11:12,460,1.26407e+06
2020-02-25 04:11:12,458,1.26453e+06
2020-02-25 04:11:12,458,1.26498e+06
2020-02-25 04:11:12,458,1.26544e+06
2020-02-25 04:11:12,458,1.2659e+06
2020-02-25 04:11:12,458,1.26636e+06
2020-02-25 04:11:12,458,1.26682e+06
2020-02-25 04:11:12,458,1.26727e+06
2020-02-25 04:11:12,458,1.26773e+06
2020-02-25 04:11:12,458,1.26819e+06
2020-02-25 04:11:12,458,1.26865e+06
2020-02-25 04:11:12,460,1.26911e+06
2020-02-25 04:11:12,458,1.26957e+06
2020-02-25 04:11:12,458,1.27002e+06
2020-02-25 04:11:12,458,1.27048e+06
2020-02-25 04:11:12,458,1.27094e+06
2020-02-25 04:11:12,458,1.2714e+06
2020-02-25 04:11:12,458,1.27186e+06
2020-02-25 04:11:13,460,1.27232e+06
2020-02-25 04:11:13,460,1.27278e+06
2020-02-25 04:11:13,460,1.27324e+06
2020-02-25 04:11:13,458,1.27369e+06
2020-02-25 04:11:13,460,1.27415e+06
2020-02-25 04:11:13,460,1.27461e+06
2020-02-25 04:11:13,460,1.27507e+06
2020-02-25 04:11:13,458,1.27553e+06
2020-02-25 04:11:13,460,1.27599e+06
2020-02-25 04:11:13,460,1.27645e+06
2020-02-25 04:11:14,460,1.27691e+06
2020-02-25 04:11:14,460,1.27737e+06
2020-02-25 04:11:14,460,1.27783e+06
2020-02-25 04:11:14,458,1.27829e+06
2020-02-25 04:11:14,460,1.27875e+06
2020-02-25 04:11:14,460,1.27921e+06
2020-02-25 04:11:14,1076,1.28029e+06
2020-02-25 04:11:14,912,1.2812e+06
2020-02-25 04:11:14,460,1.28166e+06
2020-02-25 04:11:14,460,1.28212e+06
2020-02-25 04:11:15,460,1.28258e+06
2020-02-25 04:11:15,460,1.28304e+06
2020-02-25 04:11:15,460,1.2835e+06
2020-02-25 04:11:15,460,1.28396e+06
2020-02-25 04:11:15,460,1.28442e+06
2020-02-25 04:11:15,460,1.28488e+06
2020-02-25 04:11:15,458,1.28534e+06
2020-02-25 04:11:15,458,1.28579e+06
2020-02-25 04:11:15,458,1.28625e+06
2020-02-25 04:11:15,458,1.28671e+06
2020-02-25 04:11:15,458,1.28717e+06
2020-02-25 04:11:15,458,1.28763e+06
2020-02-25 04:11:15,458,1.28808e+06
2020-02-25 04:11:16,458,1.28854e+06
2020-02-25 04:11:16,458,1.289e+06
2020-02-25 04:11:16,460,1.28946e+06
2020-02-25 04:11:16,460,1.28992e+06
2020-02-25 04:11:16,1072,1.29099e+06
2020-02-25 04:11:16,910,1.2919e+06
2020-02-25 04:11:16,460,1.29236e+06
2020-02-25 04:11:16,460,1.29282e+06
2020-02-25 04:11:16,460,1.29328e+06
2020-02-25 04:11:16,460,1.29374e+06
2020-02-25 04:11:16,460,1.2942e+06
2020-02-25 04:11:16,460,1.29466e+06
2020-02-25 04:11:16,592,1.29525e+06
2020-02-25 04:11:16,688,1.29594e+06
2020-02-25 04:11:16,460,1.2964e+06
2020-02-25 04:11:16,460,1.29686e+06
2020-02-25 04:11:16,460,1.29732e+06
2020-02-25 04:11:16,460,1.29778e+06
2020-02-25 04:11:16,460,1.29824e+06
2020-02-25 04:11:16,460,1.2987e+06
2020-02-25 04:11:16,460,1.29916e+06
2020-02-25 04:11:16,460,1.29962e+06
2020-02-25 04:11:16,460,1.30008e+06
2020-02-25 04:11:16,460,1.30054e+06
2020-02-25 04:11:16,460,1.301e+06
2020-02-25 04:11:16,460,1.30146e+06
2020-02-25 04:11:16,460,1.30192e+06
2020-02-25 04:11:16,458,1.30238e+06
2020-02-25 04:11:16,458,1.30284e+06
2020-02-25 04:11:16,458,1.3033e+06
2020-02-25 04:11:16,458,1.30375e+06
2020-02-25 04:11:16,458,1.30421e+06
2020-02-25 04:11:16,458,1.30467e+06
2020-02-25 04:11:16,458,1.30513e+06
2020-02-25 04:11:16,460,1.30559e+06
2020-02-25 04:11:17,458,1.30605e+06
2020-02-25 04:11:17,460,1.30651e+06
2020-02-25 04:11:17,460,1.30697e+06
2020-02-25 04:11:17,684,1.30765e+06
2020-02-25 04:11:17,458,1.30811e+06
2020-02-25 04:11:17,458,1.30857e+06
2020-02-25 04:11:17,458,1.30902e+06
2020-02-25 04:11:17,458,1.30948e+06
2020-02-25 04:11:17,458,1.30994e+06
2020-02-25 04:11:17,460,1.3104e+06
2020-02-25 04:11:17,460,1.31086e+06
2020-02-25 04:11:17,852,1.31171e+06
2020-02-25 04:11:17,458,1.31217e+06
2020-02-25 04:11:17,1062,1.31323e+06
2020-02-25 04:11:17,793,1.31402e+06
2020-02-25 04:11:17,1076,1.3151e+06
2020-02-25 04:11:17,880,1.31598e+06
2020-02-25 04:11:17,460,1.31644e+06
2020-02-25 04:11:17,460,1.3169e+06
2020-02-25 04:11:17,460,1.31736e+06
2020-02-25 04:11:17,460,1.31782e+06
2020-02-25 04:11:17,460,1.31828e+06
2020-02-25 04:11:17,120,1.3184e+06
2020-02-25 04:11:17,742,1.31914e+06
2020-02-25 04:11:17,1052,1.32019e+06
2020-02-25 04:11:17,120,1.32031e+06
2020-02-25 04:11:17,460,1.32077e+06
2020-02-25 04:11:17,460,1.32123e+06
2020-02-25 04:11:18,458,1.32169e+06
2020-02-25 04:11:18,458,1.32215e+06
2020-02-25 04:11:18,458,1.32261e+06
2020-02-25 04:11:18,460,1.32307e+06
2020-02-25 04:11:18,460,1.32353e+06
2020-02-25 04:11:18,1068,1.3246e+06
2020-02-25 04:11:18,813,1.32541e+06
2020-02-25 04:11:18,460,1.32587e+06
2020-02-25 04:11:18,687,1.32656e+06
2020-02-25 04:11:18,690,1.32725e+06
2020-02-25 04:11:18,460,1.32771e+06
2020-02-25 04:11:18,460,1.32817e+06
2020-02-25 04:11:18,813,1.32898e+06
2020-02-25 04:11:18,798,1.32978e+06
2020-02-25 04:11:18,460,1.33024e+06
2020-02-25 04:11:18,458,1.3307e+06
2020-02-25 04:11:19,1074,1.33177e+06
2020-02-25 04:11:19,799,1.33257e+06
2020-02-25 04:11:20,1074,1.33364e+06
2020-02-25 04:11:20,120,1.33376e+06
2020-02-25 04:11:20,762,1.33452e+06
2020-02-25 04:11:20,116,1.33464e+06
2020-02-25 04:11:21,1056,1.3357e+06
2020-02-25 04:11:21,758,1.33645e+06
2020-02-25 04:11:21,1060,1.33751e+06
2020-02-25 04:11:21,760,1.33827e+06
2020-02-25 04:11:22,1293,1.33957e+06
2020-02-25 04:11:22,1056,1.34062e+06
2020-02-25 04:11:22,758,1.34138e+06
2020-02-25 04:11:25,152,1.34153e+06
2020-02-25 04:11:25,618,1.34215e+06
2020-02-25 04:11:25,852,1.343e+06
2020-02-25 04:11:25,1056,1.34406e+06
2020-02-25 04:11:25,758,1.34482e+06
2020-02-25 04:11:27,322,1.34514e+06
2020-02-25 04:11:27,124,1.34526e+06
2020-02-25 04:11:27,140,1.3454e+06
2020-02-25 04:11:28,580,1.34598e+06
2020-02-25 04:11:28,460,1.34644e+06
2020-02-25 04:11:28,460,1.3469e+06
2020-02-25 04:11:28,460,1.34736e+06
2020-02-25 04:11:28,460,1.34782e+06
2020-02-25 04:11:28,460,1.34828e+06
2020-02-25 04:11:28,460,1.34874e+06
2020-02-25 04:11:28,460,1.3492e+06
2020-02-25 04:11:28,458,1.34966e+06
2020-02-25 04:11:28,460,1.35012e+06
2020-02-25 04:11:28,458,1.35058e+06
2020-02-25 04:11:28,458,1.35104e+06
2020-02-25 04:11:28,458,1.3515e+06
2020-02-25 04:11:29,458,1.35195e+06
2020-02-25 04:11:29,460,1.35241e+06
2020-02-25 04:11:29,458,1.35287e+06
2020-02-25 04:11:29,458,1.35333e+06
2020-02-25 04:11:29,458,1.35379e+06
2020-02-25 04:11:29,460,1.35425e+06
2020-02-25 04:11:29,460,1.35471e+06
2020-02-25 04:11:29,460,1.35517e+06
2020-02-25 04:11:29,458,1.35563e+06
2020-02-25 04:11:29,458,1.35608e+06
2020-02-25 04:11:29,460,1.35654e+06
2020-02-25 04:11:29,458,1.357e+06
2020-02-25 04:11:29,462,1.35746e+06
2020-02-25 04:11:29,460,1.35792e+06
2020-02-25 04:11:29,462,1.35839e+06
2020-02-25 04:11:30,458,1.35884e+06
2020-02-25 04:11:30,458,1.3593e+06
2020-02-25 04:11:30,560,1.35986e+06
2020-02-25 04:11:30,1599,1.36146e+06
2020-02-25 04:11:30,779,1.36224e+06
2020-02-25 04:11:30,642,1.36288e+06
2020-02-25 04:11:32,1062,1.36394e+06
2020-02-25 04:11:32,793,1.36474e+06
2020-02-25 04:11:33,1076,1.36581e+06
2020-02-25 04:11:33,880,1.36669e+06
2020-02-25 04:11:36,963,1.36766e+06
2020-02-25 04:11:38,852,1.36851e+06
2020-02-25 04:11:40,452,1.36896e+06
2020-02-25 04:11:40,506,1.36947e+06
2020-02-25 04:11:40,518,1.36998e+06
2020-02-25 04:11:41,1054,1.37104e+06
2020-02-25 04:11:41,120,1.37116e+06
2020-02-25 04:11:41,1058,1.37222e+06
2020-02-25 04:11:41,120,1.37234e+06
2020-02-25 04:11:41,518,1.37285e+06
2020-02-25 04:11:42,1052,1.37391e+06
2020-02-25 04:11:42,120,1.37403e+06
2020-02-25 04:11:42,600,1.37463e+06
2020-02-25 04:11:45,800,1.37543e+06
2020-02-25 04:11:45,482,1.37591e+06
2020-02-25 04:11:48,995,1.3769e+06
2020-02-25 04:11:49,518,1.37742e+06
2020-02-25 04:11:53,116,1.37754e+06
2020-02-25 04:11:53,518,1.37805e+06
2020-02-25 04:11:54,382,1.37844e+06
2020-02-25 04:11:54,468,1.3789e+06
2020-02-25 04:11:55,512,1.37942e+06
2020-02-25 04:11:56,478,1.37989e+06
2020-02-25 04:11:57,152,1.38005e+06
2020-02-25 04:11:58,322,1.38037e+06
2020-02-25 04:11:58,124,1.38049e+06
2020-02-25 04:11:58,140,1.38063e+06
2020-02-25 04:11:59,440,1.38107e+06
2020-02-25 04:11:59,584,1.38166e+06
2020-02-25 04:11:59,116,1.38177e+06
2020-02-25 04:11:59,450,1.38222e+06
2020-02-25 04:11:59,502,1.38272e+06
2020-02-25 04:11:59,516,1.38324e+06
2020-02-25 04:11:59,626,1.38387e+06
2020-02-25 04:12:00,512,1.38438e+06
2020-02-25 04:12:00,1078,1.38546e+06
2020-02-25 04:12:00,120,1.38558e+06
2020-02-25 04:12:01,124,1.3857e+06
2020-02-25 04:12:01,1074,1.38677e+06
2020-02-25 04:12:01,120,1.38689e+06
2020-02-25 04:12:02,648,1.38754e+06
2020-02-25 04:12:03,134,1.38768e+06
2020-02-25 04:12:03,514,1.38819e+06
2020-02-25 04:12:03,1062,1.38925e+06
2020-02-25 04:12:03,793,1.39005e+06
2020-02-25 04:12:03,1076,1.39112e+06
2020-02-25 04:12:03,880,1.392e+06
2020-02-25 04:12:03,388,1.39239e+06
2020-02-25 04:12:04,488,1.39288e+06
2020-02-25 04:12:04,1060,1.39394e+06
2020-02-25 04:12:04,840,1.39478e+06
2020-02-25 04:12:05,514,1.39529e+06
2020-02-25 04:12:05,464,1.39576e+06
2020-02-25 04:12:05,1078,1.39683e+06
2020-02-25 04:12:05,785,1.39762e+06
2020-02-25 04:12:05,512,1.39813e+06
2020-02-25 04:12:05,384,1.39851e+06
2020-02-25 04:12:07,1072,1.39959e+06
2020-02-25 04:12:07,862,1.40045e+06
2020-02-25 04:12:07,1076,1.40152e+06
2020-02-25 04:12:07,768,1.40229e+06
2020-02-25 04:12:08,642,1.40293e+06
2020-02-25 04:12:08,558,1.40349e+06
2020-02-25 04:12:08,618,1.40411e+06
2020-02-25 04:12:09,254,1.40436e+06
2020-02-25 04:12:09,1056,1.40542e+06
2020-02-25 04:12:09,742,1.40616e+06
2020-02-25 04:12:09,1058,1.40722e+06
2020-02-25 04:12:09,823,1.40804e+06
2020-02-25 04:12:09,1054,1.4091e+06
2020-02-25 04:12:09,757,1.40985e+06
2020-02-25 04:12:10,1054,1.41091e+06
2020-02-25 04:12:10,741,1.41165e+06
2020-02-25 04:12:10,432,1.41208e+06
2020-02-25 04:12:10,936,1.41302e+06
2020-02-25 04:12:11,446,1.41346e+06
2020-02-25 04:12:15,1062,1.41453e+06
2020-02-25 04:12:15,777,1.4153e+06
2020-02-25 04:12:16,464,1.41577e+06
2020-02-25 04:12:16,612,1.41638e+06
2020-02-25 04:12:17,688,1.41707e+06
2020-02-25 04:12:17,558,1.41762e+06
